train_or_test,model_id,algorithm,run,file_id,project_name,G,precision,fn,accuracy,fp,balance,fpr,f1,fnr,MCC,tpr,tnr,tn,tp
train,model23,ibea,2,Gerrithub_all,Gerrithub,0.6468825032838059,0.1867452537159654,1293.0,0.515495813133539,53674.0,0.5224762072576024,0.5376432406442824,0.30960724468392425,0.09494786312233808,0.24207495306821816,0.905052136877662,0.46235675935571763,46158.0,12325.0
test,model24,ibea,2,Gerrithub_all,Gerrithub,0.4664831270350684,0.12850037206752046,372.0,0.314839491217444,22252.0,0.6182772987656905,0.7577212517451561,0.22483382443637362,0.10183410895154667,0.10520949974534831,0.8981658910484533,0.24227874825484388,7115.0,3281.0
train,model24,ibea,2,Gerrithub_all,Gerrithub,0.6883488993385801,0.20698820630170744,1859.0,0.5865138827677391,45051.0,0.485522256601933,0.4512681304591714,0.3339296870562845,0.13651050080775445,0.26794646683977175,0.8634894991922456,0.5487318695408286,54781.0,11759.0
test,model25,ibea,2,Gerrithub_all,Gerrithub,0.4920003665013134,0.18106995884773663,2597.0,0.7767110841913991,4776.0,0.6038572780501336,0.16263152518132598,0.22266736953083818,0.7109225294278675,0.10400689884260113,0.2890774705721325,0.837368474818674,24591.0,1056.0
train,model25,ibea,2,Gerrithub_all,Gerrithub,0.7036810975511487,0.5728764478764479,6496.0,0.895936535918907,5310.0,0.48988364844572707,0.05318935812164436,0.5467946257197698,0.47701571449552066,0.48879864154870994,0.5229842855044794,0.9468106418783556,94522.0,7122.0
test,model26,ibea,2,Gerrithub_all,Gerrithub,0.683278914716739,0.2670932128967507,1524.0,0.7769230769230769,5842.0,0.4807248075042052,0.1989307726359519,0.3663110805230557,0.4171913495756912,0.281381870292608,0.5828086504243087,0.8010692273640481,23525.0,2129.0
train,model26,ibea,2,Gerrithub_all,Gerrithub,0.7484196820451838,0.29979187403854857,3679.0,0.7629528426619656,23214.0,0.42216601875597776,0.23253065149451077,0.425006948750294,0.2701571449552063,0.35539359011035215,0.7298428550447936,0.7674693485054892,76618.0,9939.0
test,model27,ibea,2,Gerrithub_all,Gerrithub,0.42140634392927123,0.12536325179326835,245.0,0.2725015142337977,23777.0,0.6373473804811924,0.8096502877379371,0.22102600687463522,0.0670681631535724,0.10138357744637787,0.9329318368464276,0.19034971226206285,5590.0,3408.0
train,model27,ibea,2,Gerrithub_all,Gerrithub,0.6142669157973873,0.17573798810303276,1003.0,0.4696253856324372,59168.0,0.5464588753002625,0.592675695167882,0.29542979590402924,0.07365251872521662,0.22495938610929486,0.9263474812747834,0.40732430483211796,40664.0,12615.0
test,model28,ibea,2,Gerrithub_all,Gerrithub,0.17655060924024363,0.11051297298989077,122.0,0.13561477892186555,28420.0,0.6958193078057933,0.967752919944155,0.19834850016852038,0.033397207774431975,-0.002038307102430965,0.966602792225568,0.03224708005584499,947.0,3531.0
train,model28,ibea,2,Gerrithub_all,Gerrithub,0.4092873275064219,0.139496251998588,182.0,0.2678360511238431,82882.0,0.6443300105322496,0.8302147607981408,0.24443312472711393,0.01336466441474519,0.14198016197640384,0.9866353355852548,0.16978523920185912,16950.0,13436.0
test,model29,ibea,2,Gerrithub_all,Gerrithub,0.4664503442157416,0.1284953395472703,372.0,0.31480920654149,22253.0,0.6182909447659688,0.7577553035720367,0.22482612121835063,0.10183410895154667,0.105188956237801,0.8981658910484533,0.24224469642796337,7114.0,3281.0
train,model29,ibea,2,Gerrithub_all,Gerrithub,0.6876472140878054,0.20654443372225634,1846.0,0.5851123843102688,45223.0,0.4862296369901448,0.4529910249218687,0.3334230240890488,0.13555588192098694,0.2674498123083336,0.8644441180790131,0.5470089750781313,54609.0,11772.0
test,model3,ibea,2,Gerrithub_all,Gerrithub,0.45841553696571063,0.2283337805205259,2802.0,0.8280436099333737,2876.0,0.6217987570420849,0.09793305410835292,0.2306233062330623,0.7670407883931015,0.13384770051266232,0.23295921160689845,0.902066945891647,26491.0,851.0
train,model3,ibea,2,Gerrithub_all,Gerrithub,0.6686730982050171,0.7657290895632864,7411.0,0.9179374173644778,1899.0,0.5217942788983057,0.01902195688757112,0.5714417234395139,0.5442061976795418,0.5511096103090948,0.45579380232045824,0.9809780431124289,97933.0,6207.0
test,model30,ibea,2,Gerrithub_all,Gerrithub,0.3229646156236135,0.11256150902132313,359.0,0.20263476680799516,25970.0,0.6669969540562584,0.8843259440869002,0.20013974542029955,0.09827539009033671,0.017188617153064207,0.9017246099096633,0.11567405591309973,3397.0,3294.0
train,model30,ibea,2,Gerrithub_all,Gerrithub,0.6555588606989192,0.19015032884434702,1475.0,0.5311414720141031,51717.0,0.5144133817211568,0.5180403077169645,0.3134567231988435,0.10831252753708327,0.24481708958373047,0.8916874724629167,0.4819596922830355,48115.0,12143.0
test,model31,ibea,2,Gerrithub_all,Gerrithub,0.5834583251761394,0.14705580631924497,786.0,0.4725923682616596,16629.0,0.5503407226754484,0.5662478291960363,0.24769968465160483,0.21516561730084863,0.13942887753166297,0.7848343826991514,0.4337521708039636,12738.0,2867.0
train,model31,ibea,2,Gerrithub_all,Gerrithub,0.7274189677878935,0.23927717019822284,2416.0,0.6647862494490965,35614.0,0.44632916080036333,0.35673932206106257,0.37071846973557937,0.17741224849463944,0.3075325518545107,0.8225877515053606,0.6432606779389374,64218.0,11202.0
test,model32,ibea,2,Gerrithub_all,Gerrithub,0.3230867680077305,0.11225501932482813,371.0,0.20272562083585705,25955.0,0.6669449929052105,0.8838151666836925,0.1995743387047735,0.10156036134683821,0.014402910023775197,0.8984396386531618,0.11618483331630743,3412.0,3282.0
train,model32,ibea,2,Gerrithub_all,Gerrithub,0.653685000809697,0.18937450440785483,1438.0,0.5277655354781842,52137.0,0.5161471969622785,0.5222473755909929,0.31256816577917496,0.10559553532089881,0.24410030170007296,0.8944044646791012,0.4777526244090071,47695.0,12180.0
test,model33,ibea,2,Gerrithub_all,Gerrithub,0.40383895001146,0.12569050864480952,149.0,0.2573288915808601,24374.0,0.6445854767853041,0.8299792283856029,0.2222574609114839,0.04078839310156036,0.11179673551222556,0.9592116068984397,0.1700207716143971,4993.0,3504.0
train,model33,ibea,2,Gerrithub_all,Gerrithub,0.5210229891622168,0.15465789442656197,501.0,0.36362274129572497,71696.0,0.5996283065427941,0.7181665197531854,0.26652172587904216,0.03678954325157879,0.1833329555289198,0.9632104567484212,0.28183348024681465,28136.0,13117.0
test,model34,ibea,2,Gerrithub_all,Gerrithub,0.6833704153982461,0.286109191430546,1583.0,0.7956390066626287,5165.0,0.48356677607396126,0.1758776858378452,0.3802351212343866,0.43334245825349027,0.2963356903187984,0.5666575417465097,0.8241223141621548,24202.0,2070.0
train,model34,ibea,2,Gerrithub_all,Gerrithub,0.748405810468209,0.30616128529090625,3804.0,0.7704275011018069,22241.0,0.4226686287682636,0.22278427758634506,0.42975061852735746,0.27933617271258626,0.35939256183881607,0.7206638272874137,0.7772157224136549,77591.0,9814.0
test,model35,ibea,2,Gerrithub_all,Gerrithub,0.6536674393064769,0.3322116283417461,1876.0,0.8350090854027862,3572.0,0.5136916492742497,0.12163312561718936,0.3948011552988224,0.5135505064330688,0.31058481379643615,0.4864494935669313,0.8783668743828107,25795.0,1777.0
train,model35,ibea,2,Gerrithub_all,Gerrithub,0.7483710281814951,0.36590100291167904,4570.0,0.8215072719259586,15680.0,0.43041953858957677,0.15706386729705907,0.4719136285401345,0.33558525480981055,0.3993832155679041,0.6644147451901895,0.842936132702941,84152.0,9048.0
test,model36,ibea,2,Gerrithub_all,Gerrithub,0.4179538321593966,0.12202811468417343,363.0,0.27213809812235007,23671.0,0.6372373924999708,0.8060407940886029,0.21493434376429082,0.09937038050917055,0.07665244032781972,0.9006296194908294,0.19395920591139715,5696.0,3290.0
train,model36,ibea,2,Gerrithub_all,Gerrithub,0.6467070687947285,0.18668140453946672,1289.0,0.515178492728074,53714.0,0.5226405924081928,0.5380439137751423,0.30953666160354504,0.09465413423410192,0.24203610428717612,0.905345865765898,0.4619560862248578,46118.0,12329.0
test,model37,ibea,2,Gerrithub_all,Gerrithub,0.6326244863249901,0.1664469742360695,875.0,0.5521804966686856,13912.0,0.5151903324004747,0.4737290155616849,0.2731160595782333,0.23952915411990144,0.17989720673097975,0.7604708458800985,0.5262709844383151,15455.0,2778.0
train,model37,ibea,2,Gerrithub_all,Gerrithub,0.7370410533075545,0.25364207586688386,2719.0,0.6933450859409431,32071.0,0.43487995522046435,0.32124969949515186,0.3852053438891637,0.19966221177852841,0.3209898498536444,0.8003377882214716,0.6787503005048482,67761.0,10899.0
test,model38,ibea,2,Gerrithub_all,Gerrithub,0.4009636701441301,0.12186639617446747,289.0,0.25714718352513627,24240.0,0.6438939979198534,0.8254162835836143,0.21524778449627283,0.07911305776074459,0.08087219101305237,0.9208869422392554,0.17458371641638573,5127.0,3364.0
train,model38,ibea,2,Gerrithub_all,Gerrithub,0.5854161259802302,0.1679645507223577,806.0,0.43347730277655355,63466.0,0.5650120390530049,0.6357280230787723,0.28504049123431524,0.059186370979585845,0.2112543477586618,0.9408136290204142,0.36427197692122765,36366.0,12812.0
test,model39,ibea,2,Gerrithub_all,Gerrithub,0.2955375789076668,0.11228374858058913,291.0,0.1862204724409449,26580.0,0.6740164637388169,0.9050975584840126,0.20014883167137967,0.07966055297016152,0.016444425231441018,0.9203394470298385,0.09490244151598733,2787.0,3362.0
train,model39,ibea,2,Gerrithub_all,Gerrithub,0.6352348085618825,0.18249266862170088,1172.0,0.4982282944028206,55754.0,0.5315404680753751,0.5584782434489943,0.30423623163607033,0.0860625642531943,0.2359281821269654,0.9139374357468057,0.4415217565510057,44078.0,12446.0
test,model4,ibea,2,Gerrithub_all,Gerrithub,0.6846393644616253,0.2972033038690045,1602.0,0.804603270745003,4850.0,0.4840507185101532,0.16515136037048386,0.38866780367633125,0.438543662742951,0.30573831493974696,0.561456337257049,0.8348486396295162,24517.0,2051.0
train,model4,ibea,2,Gerrithub_all,Gerrithub,0.7484516999930463,0.30598317232782796,3799.0,0.7702071397091229,22271.0,0.42260984708845795,0.22308478243448995,0.4296403255447624,0.2789690116022911,0.3593218689636444,0.721030988397709,0.7769152175655101,77561.0,9819.0
test,model40,ibea,2,Gerrithub_all,Gerrithub,0.36190480799414343,0.1194326340001394,226.0,0.2279527559055118,25267.0,0.656737749196598,0.8603875097899002,0.21188981976690266,0.06186695866411169,0.07227552588961286,0.9381330413358883,0.13961249021009978,4100.0,3427.0
train,model40,ibea,2,Gerrithub_all,Gerrithub,0.6685574253903392,0.19612447655800969,1675.0,0.5537505509034817,48952.0,0.5027599474992709,0.4903437775462777,0.32056151275616335,0.12299897194889117,0.25201121694796286,0.8770010280511088,0.5096562224537222,50880.0,11943.0
test,model41,ibea,2,Gerrithub_all,Gerrithub,0.4959514953160462,0.20406965368812366,2610.0,0.7977589339794064,4068.0,0.603235320050354,0.1385228317499234,0.2380191693290735,0.7144812482890774,0.12747787929057233,0.2855187517109225,0.8614771682500766,25299.0,1043.0
train,model41,ibea,2,Gerrithub_all,Gerrithub,0.6926408246087533,0.626667893622895,6808.0,0.9042309387395329,4057.0,0.5007871603567621,0.040638272297459734,0.5562589340412497,0.499926567777941,0.5073682043693536,0.500073432222059,0.9593617277025402,95775.0,6810.0
test,model42,ibea,2,Gerrithub_all,Gerrithub,0.6552998862565769,0.3404214559386973,1876.0,0.838915808600848,3443.0,0.5132071588727053,0.1172404399496033,0.4005409669784741,0.5135505064330688,0.31744560622190754,0.4864494935669313,0.8827595600503967,25924.0,1777.0
train,model42,ibea,2,Gerrithub_all,Gerrithub,0.7477607478059312,0.3716733578908158,4638.0,0.8253063023358308,15181.0,0.4318477050280828,0.1520654699895825,0.47539638423462777,0.34057864590982523,0.4027613798529339,0.6594213540901748,0.8479345300104175,84651.0,8980.0
test,model43,ibea,2,Gerrithub_all,Gerrithub,0.6913739092099022,0.21997538245120452,1151.0,0.6964566929133859,8872.0,0.46718122405258006,0.3021078080839037,0.33300059892194056,0.31508349301943606,0.2526917055917839,0.6849165069805639,0.6978921919160963,20495.0,2502.0
train,model43,ibea,2,Gerrithub_all,Gerrithub,0.740639941719218,0.2655982690953004,3061.0,0.715716174526223,29191.0,0.42942555614881583,0.29240123407324303,0.39564516733500726,0.22477603172271993,0.3289137162966095,0.77522396827728,0.707598765926757,70641.0,10557.0
test,model44,ibea,2,Gerrithub_all,Gerrithub,0.2955375789076668,0.11228374858058913,291.0,0.1862204724409449,26580.0,0.6740164637388169,0.9050975584840126,0.20014883167137967,0.07966055297016152,0.016444425231441018,0.9203394470298385,0.09490244151598733,2787.0,3362.0
train,model44,ibea,2,Gerrithub_all,Gerrithub,0.635252520024676,0.18249673720176557,1173.0,0.49827236668135744,55748.0,0.5315177929906308,0.5584181424793654,0.3042378164305533,0.08613599647525334,0.23591319530828542,0.9138640035247466,0.44158185752063467,44084.0,12445.0
test,model45,ibea,2,Gerrithub_all,Gerrithub,0.6350223654091188,0.16748356246264196,851.0,0.5524227740763173,13928.0,0.5140034833241026,0.4742738447917731,0.2749349948486484,0.23295921160689845,0.18368265743167095,0.7670407883931015,0.525726155208227,15439.0,2802.0
train,model45,ibea,2,Gerrithub_all,Gerrithub,0.7371193717257393,0.25411693256406065,2739.0,0.694394006170119,31932.0,0.43464874098835776,0.3198573603654139,0.38558188165659507,0.20113085621970922,0.321172084368496,0.7988691437802908,0.6801426396345861,67900.0,10879.0
test,model46,ibea,2,Gerrithub_all,Gerrithub,0.0,0.10798250410060142,98.0,0.10766202301635372,29367.0,0.7072339734336833,1.0,0.1943950786056049,0.02682726526142896,-0.15469450533334655,0.973172734738571,0.0,0.0,3555.0
train,model46,ibea,2,Gerrithub_all,Gerrithub,0.3734042337778986,0.13602263687353358,110.0,0.2427589246364037,85799.0,0.6555424498683378,0.8594338488660951,0.23923843258800084,0.008077544426494346,0.1303495036723835,0.9919224555735057,0.14056615113390497,14033.0,13508.0
test,model47,ibea,2,Gerrithub_all,Gerrithub,0.5758386947093953,0.2122547625817458,2160.0,0.7667777104784979,5541.0,0.5570767989718238,0.18868117274491777,0.27940488443903805,0.591294826170271,0.16855971435342054,0.408705173829729,0.8113188272550822,23826.0,1493.0
train,model47,ibea,2,Gerrithub_all,Gerrithub,0.7275862012245211,0.49126760563380284,5770.0,0.877505509034817,8127.0,0.464463907984835,0.08140676336244891,0.5303957016862096,0.423703921280658,0.4624157021843354,0.5762960787193421,0.9185932366375511,91705.0,7848.0
test,model48,ibea,2,Gerrithub_all,Gerrithub,0.6551576498014939,0.27058991165574237,1754.0,0.7918534221683828,5119.0,0.5053784043704989,0.17431130180134163,0.35591790834973286,0.48015329865863676,0.2649336455708718,0.5198467013413632,0.8256886981986583,24248.0,1899.0
train,model48,ibea,2,Gerrithub_all,Gerrithub,0.7502802643590234,0.3414082451659978,4260.0,0.8033318642573821,18052.0,0.42504300001839995,0.18082378395704785,0.45617626986448284,0.3128212659715083,0.38445179423857034,0.6871787340284917,0.8191762160429522,81780.0,9358.0
test,model49,ibea,2,Gerrithub_all,Gerrithub,0.6631625473903056,0.19909917424305615,1266.0,0.6708661417322834,9602.0,0.4880877463642325,0.3269656417066776,0.3052039381153306,0.34656446756090886,0.21294935050012476,0.6534355324390911,0.6730343582933225,19765.0,2387.0
train,model49,ibea,2,Gerrithub_all,Gerrithub,0.7391481164419331,0.2617038549533814,2980.0,0.7092022917584839,30011.0,0.431176708971108,0.30061503325586986,0.3920614738238708,0.21882802173593774,0.3257187829487481,0.7811719782640623,0.6993849667441301,69821.0,10638.0
test,model5,ibea,2,Gerrithub_all,Gerrithub,0.6610755940958339,0.19809587439452148,1281.0,0.670411871592974,9602.0,0.4896194100504998,0.3269656417066776,0.30357714212580794,0.3506706816315357,0.21032762516192544,0.6493293183684643,0.6730343582933225,19765.0,2372.0
train,model5,ibea,2,Gerrithub_all,Gerrithub,0.7392260867469772,0.26189537976554034,2984.0,0.7095284266196562,29970.0,0.43108459038006236,0.3002043432967385,0.39223931245619853,0.21912175062417388,0.32587784303640205,0.7808782493758261,0.6997956567032615,69862.0,10634.0
test,model50,ibea,2,Gerrithub_all,Gerrithub,0.503603141016449,0.19310587407667956,2555.0,0.7836765596608116,4588.0,0.5986072114434721,0.1562297817277897,0.23514294892386764,0.6994251300301122,0.11992276005102778,0.30057486996988775,0.8437702182722103,24779.0,1098.0
train,model50,ibea,2,Gerrithub_all,Gerrithub,0.6848383488924381,0.6586337382991436,7004.0,0.9080475980608197,3428.0,0.5076732505511294,0.03433768731468868,0.5590870667793744,0.5143192833015127,0.5164295832306448,0.4856807166984873,0.9656623126853113,96404.0,6614.0
test,model51,ibea,2,Gerrithub_all,Gerrithub,0.6913739092099022,0.21997538245120452,1151.0,0.6964566929133859,8872.0,0.46718122405258006,0.3021078080839037,0.33300059892194056,0.31508349301943606,0.2526917055917839,0.6849165069805639,0.6978921919160963,20495.0,2502.0
train,model51,ibea,2,Gerrithub_all,Gerrithub,0.7406290414486267,0.26566315100561333,3064.0,0.7158483913618334,29173.0,0.4294205634625717,0.2922209311643561,0.39568844315306023,0.22499632838889705,0.3289265284222498,0.775003671611103,0.7077790688356439,70659.0,10554.0
test,model52,ibea,2,Gerrithub_all,Gerrithub,0.49508761123569467,0.20380541388779913,2614.0,0.7979103573591763,4059.0,0.6036565756556542,0.13821636530799877,0.23745857616272423,0.7155762387079113,0.12692605823515604,0.2844237612920887,0.8617836346920013,25308.0,1039.0
train,model52,ibea,2,Gerrithub_all,Gerrithub,0.6921888926887816,0.6295850314931456,6821.0,0.904627589246364,3999.0,0.5012386645925532,0.040057296257712954,0.5568116654378634,0.5008811866647085,0.5084439243115648,0.4991188133352915,0.9599427037422871,95833.0,6797.0
test,model53,ibea,2,Gerrithub_all,Gerrithub,0.5805501494119953,0.14554112105998654,841.0,0.4745608721986675,16509.0,0.5511245416140463,0.5621616099703749,0.24479846783320275,0.23022173555981384,0.1321775151557691,0.7697782644401862,0.4378383900296251,12858.0,2812.0
train,model53,ibea,2,Gerrithub_all,Gerrithub,0.7365264973221124,0.2528562489861185,2707.0,0.6919612163948876,32240.0,0.43544077015471383,0.3229425434730347,0.38439993658510807,0.19878102511381995,0.3201846628525484,0.8012189748861801,0.6770574565269653,67592.0,10911.0
test,model54,ibea,2,Gerrithub_all,Gerrithub,0.6062332764179917,0.36012704617639874,2179.0,0.8546941247728649,2619.0,0.5491474926702251,0.08918173460006129,0.380583526981668,0.5964960306597318,0.29919694937147456,0.4035039693402683,0.9108182653999387,26748.0,1474.0
