train_or_test,model_id,algorithm,run,file_id,Source,Target,G,precision,fn,accuracy,fp,balance,fpr,f1,fnr,MCC,tpr,tnr,tn,tp
train,model30,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7062329406313166,0.5151113467656415,1710.0,0.8928225317989098,1829.0,0.48591840379970114,0.0622807913644567,0.5233670033670033,0.46810840405146453,0.46308293701482606,0.5318915959485354,0.9377192086355433,27538.0,1943.0
test,model31,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.4431849038118538,0.09587671046051734,600.0,0.28027237562166885,39776.0,0.6267301648064421,0.775647900781966,0.17282635417520278,0.12453300124533001,0.06799017507000521,0.8754669987546699,0.22435209921803398,11505.0,4218.0
train,model31,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6984138429112872,0.19676794576927734,402.0,0.5859176256814053,13271.0,0.48223854164992924,0.4519017945312766,0.3222800495662949,0.11004653709280043,0.2748103010684412,0.8899534629071996,0.5480982054687233,16096.0,3251.0
test,model32,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6037884560358644,0.12516621870137218,394.0,0.44179040624610066,30921.0,0.5515849795670565,0.6029718609231489,0.22030226825685328,0.08177667081776671,0.1829590343136362,0.9182233291822333,0.3970281390768511,20360.0,4424.0
train,model32,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.54900161906167,0.14886813094336446,115.0,0.3839188370684434,20228.0,0.5871624064359754,0.6888003541389995,0.25806922207228566,0.031480974541472764,0.1953589401022998,0.9685190254585272,0.31119964586100046,9139.0,3538.0
test,model33,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.12326430874384885,0.0862153211357837,54.0,0.09896789604092765,50493.0,0.7016756631204493,0.9846336849905423,0.15860174781523095,0.0112079701120797,0.009582579938415426,0.9887920298879203,0.015366315009457693,788.0,4764.0
train,model33,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.3809777339616648,0.12637190341799936,26.0,0.23985463355542097,25074.0,0.6533931329218957,0.8538155072019614,0.22420720776410952,0.0071174377224199285,0.1293715463951366,0.9928825622775801,0.1461844927980386,4293.0,3627.0
test,model34,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6735624488408215,0.21763708309779536,2123.0,0.7894614877270539,9688.0,0.4896072830319152,0.1889198728573936,0.31335387477472243,0.4406392694063927,0.2502634208245042,0.5593607305936074,0.8110801271426065,41593.0,2695.0
train,model34,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6973115531660821,0.5525073746312684,1780.0,0.9001514233797698,1517.0,0.4949753534701364,0.05165662137773692,0.5318756211841544,0.48727073638105667,0.47649495519759694,0.5127292636189433,0.948343378622263,27850.0,1873.0
test,model35,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.5178893907801851,0.10960906101571063,318.0,0.3427155564270308,36555.0,0.598283469219599,0.7128371131608198,0.1961938395134393,0.0660024906600249,0.13987957664752154,0.933997509339975,0.2871628868391802,14726.0,4500.0
train,model35,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6453448234566559,0.17313295506824106,266.0,0.5020593579648698,16176.0,0.52707427244441,0.5508223516191644,0.29178152997932455,0.07281686285245004,0.24025207118492184,0.92718313714755,0.4491776483808356,13191.0,3387.0
test,model36,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7075630316830083,0.1891907155362286,1468.0,0.7179094101499135,14357.0,0.45485442395050596,0.2799672393284062,0.2974472807991121,0.3046907430469074,0.25039442016132796,0.6953092569530925,0.7200327606715937,36924.0,3350.0
train,model36,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7426783728871631,0.2593081346026958,902.0,0.7347062386432465,7858.0,0.42667277638941653,0.2675792556270644,0.3857803954564577,0.24692033944702985,0.32611921005360506,0.7530796605529702,0.7324207443729356,21509.0,2751.0
test,model37,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.5924899584213336,0.11657622965167162,1488.0,0.5236456977842743,25235.0,0.5389714972426564,0.49209258789805194,0.19950274091603512,0.30884184308841844,0.11157220650465242,0.6911581569115816,0.5079074121019481,26046.0,3330.0
train,model37,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7372775759162854,0.35960130820744435,1344.0,0.8347668079951545,4112.0,0.44365561067559944,0.1400211121326659,0.4584077824101648,0.36791678072816864,0.3899784062396327,0.6320832192718314,0.8599788878673341,25255.0,2309.0
test,model38,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.28851619861577027,0.09190600522193211,66.0,0.1618567175885488,46953.0,0.6766478918144303,0.9156022698465318,0.16814394140438407,0.0136986301369863,0.07372745256976404,0.9863013698630136,0.08439773015346815,4328.0,4752.0
train,model38,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.3347914875316256,0.12244073275862069,17.0,0.2102665051483949,26060.0,0.6661091543653901,0.8873906085061464,0.2180575129689046,0.0046537092800438,0.11254356010302455,0.9953462907199562,0.11260939149385364,3307.0,3636.0
test,model39,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.4738148558014718,0.09569552529182879,883.0,0.3214139289470401,37185.0,0.6115244392932456,0.7251223650084827,0.17131786320693107,0.18327106683271066,0.058019006893931885,0.8167289331672893,0.27487763499151735,14096.0,3935.0
train,model39,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7111325457920328,0.20695397322320655,546.0,0.6228952150211993,11906.0,0.4648092761360078,0.4054210508393775,0.33290474659809277,0.1494661921708185,0.28039498676601443,0.8505338078291815,0.5945789491606225,17461.0,3107.0
test,model4,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6797824137518177,0.21816168327796234,2060.0,0.7870906789782349,9884.0,0.4842513614707233,0.19274195120999982,0.315922107674685,0.42756330427563305,0.2546293506587419,0.572436695724367,0.8072580487900002,41397.0,2758.0
train,model4,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7262823719126276,0.41454475308641975,1504.0,0.8625378558449425,3035.0,0.46070010297955377,0.10334729458235434,0.48636415072988565,0.41171639748152206,0.41812238503444105,0.588283602518478,0.8966527054176456,26332.0,2149.0
test,model40,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6996972336327558,0.1728285517105393,1312.0,0.6774987076418475,16780.0,0.46135936675447364,0.32721670794251284,0.2793180369662205,0.27231216272312164,0.23354162145881932,0.7276878372768784,0.6727832920574872,34501.0,3506.0
train,model40,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7359093213022511,0.23921013164472588,782.0,0.6997880072683222,9131.0,0.43445042271352086,0.31092723124595634,0.36678377515170874,0.21407062688201478,0.3097616796829383,0.7859293731179852,0.6890727687540437,20236.0,2871.0
test,model41,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6921607305669896,0.15573387348083514,820.0,0.599030285744844,21674.0,0.47730090620274973,0.4226516643591194,0.2622499180059035,0.170195101701951,0.2289866217357562,0.8298048982980489,0.5773483356408806,29607.0,3998.0
train,model41,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7207168289003245,0.21651993414930928,628.0,0.6494851605087826,10946.0,0.4530268473515667,0.37273129703408586,0.34328188833408985,0.17191349575691212,0.28910466386031614,0.8280865042430878,0.6272687029659141,18421.0,3025.0
test,model42,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.4830395687611256,0.09601850239984083,957.0,0.3349792331414107,36350.0,0.6066892155352083,0.7088395312103898,0.17148948455439825,0.19863013698630136,0.057542497523772676,0.8013698630136986,0.29116046878961016,14931.0,3861.0
train,model42,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7141755264007965,0.21007253318735458,583.0,0.6327377347062386,11544.0,0.46057386521032745,0.3930942895086321,0.33612525318881037,0.15959485354503147,0.28248787175160267,0.8404051464549686,0.6069057104913679,17823.0,3070.0
test,model43,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.45503342143577374,0.09416470588235294,816.0,0.29920319435284054,38498.0,0.6203199872336498,0.7507263898909927,0.1691533877171478,0.16936488169364883,0.052246584953583024,0.8306351183063512,0.24927361010900723,12783.0,4002.0
train,model43,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7354365082863645,0.23749588680487002,766.0,0.6960932768019382,9269.0,0.43527747530551375,0.315626383355467,0.3652349927256626,0.20969066520667945,0.30871954750056585,0.7903093347933206,0.684373616644533,20098.0,2887.0
test,model44,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.4442429701993239,0.09599672272923826,600.0,0.2812527852546391,39721.0,0.6263076149903182,0.7745753787952653,0.17302130976064975,0.12453300124533001,0.06860801654864528,0.8754669987546699,0.2254246212047347,11560.0,4218.0
train,model44,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7025904485621849,0.20015129546743995,478.0,0.6012719563900666,12688.0,0.4750946524042854,0.43204957945993805,0.3253740520598483,0.1308513550506433,0.27442341717088076,0.8691486449493567,0.567950420540062,16679.0,3175.0
test,model45,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.45507246768393317,0.09418380311514753,815.0,0.29920319435284054,38499.0,0.6203092561349273,0.750745890290751,0.16918850380388842,0.16915732669157327,0.05237215950509828,0.8308426733084268,0.24925410970924905,12782.0,4003.0
train,model45,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7352874613596356,0.23711847719067936,763.0,0.695305875227135,9298.0,0.4354899712299933,0.31661388633500187,0.3648759548008333,0.20886942239255407,0.3084426423615526,0.791130577607446,0.6833861136649981,20069.0,2890.0
test,model46,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.5333115095798576,0.11246155372556801,284.0,0.35710083958715844,35782.0,0.5917130557481138,0.697763304147735,0.200912837328843,0.0589456205894562,0.15160178746915134,0.9410543794105438,0.302236695852265,15499.0,4534.0
train,model46,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.5925779512758256,0.15815007934708683,165.0,0.43270745003028466,18567.0,0.5629616636465044,0.6322402696904689,0.2713552201649292,0.0451683547768957,0.21485701164422474,0.9548316452231043,0.36775973030953113,10800.0,3488.0
test,model47,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.67140266413685,0.22357414448669202,2172.0,0.79748302108772,9189.0,0.4925019857588533,0.17918917337805426,0.31778058007566207,0.45080946450809467,0.2541004906957225,0.5491905354919053,0.8208108266219457,42092.0,2646.0
train,model47,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6840999295416178,0.6082051282051282,1874.0,0.9085402786190188,1146.0,0.507190840189997,0.03902339360506691,0.5408938887199757,0.5130030112236518,0.4945348876141564,0.4869969887763482,0.9609766063949331,28221.0,1779.0
test,model48,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.4274519858499417,0.09983935394234109,219.0,0.25695645198666645,41465.0,0.6363413712826053,0.8085840759735574,0.1807711961007822,0.045454545454545456,0.10671121995779112,0.9545454545454546,0.19141592402644253,9816.0,4599.0
train,model48,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.4679790036807516,0.1361298131477419,54.0,0.30669291338582677,22839.0,0.6236385771845946,0.7777096741240167,0.23920773653251803,0.014782370654256775,0.16292815534631733,0.9852176293457432,0.22229032587598324,6528.0,3599.0
test,model49,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7003897855084011,0.17697426110280084,1387.0,0.6908501042799337,15956.0,0.4603779076567273,0.3111483785417601,0.2834951456310679,0.2878787878787879,0.23624752244172115,0.7121212121212122,0.6888516214582399,35325.0,3431.0
train,model49,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7391987414401658,0.24579795529370993,816.0,0.7116596002422774,8705.0,0.4307927125457579,0.29642115299485816,0.3734123066798289,0.22337804544210238,0.315893037869142,0.7766219545578976,0.7035788470051418,20662.0,2837.0
test,model5,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.5871868850936585,0.11495337276388838,1650.0,0.5358027772331058,24391.0,0.5413399516318754,0.4756342505021353,0.19569447447261945,0.3424657534246575,0.10194962167247504,0.6575342465753424,0.5243657494978647,26890.0,3168.0
train,model5,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7309616295154056,0.39537385691231847,1448.0,0.8540278619018776,3372.0,0.4542478068474341,0.11482276024108694,0.47778981581798485,0.39638653161784837,0.40922433731287283,0.6036134683821517,0.885177239758913,25995.0,2205.0
test,model50,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.47895137724379533,0.07946082812034555,2684.0,0.5114707927057524,24722.0,0.6069235568961944,0.48208888282209783,0.134747742628023,0.5570776255707762,-0.021968220105283303,0.4429223744292237,0.5179111171779022,26559.0,2134.0
train,model50,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.667660732000122,0.6721508828250401,1978.0,0.9153543307086615,817.0,0.5206663913252038,0.027820342561378417,0.5451586655817737,0.5414727621133315,0.5114618636764217,0.4585272378866685,0.9721796574386216,28550.0,1675.0
test,model51,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7049244035518235,0.18344954326793148,1424.0,0.7053245155885132,15107.0,0.456782352608752,0.2945925391470525,0.29109310004717187,0.2955583229555832,0.24426187873493194,0.7044416770444167,0.7054074608529475,36174.0,3394.0
train,model51,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7402339373018575,0.24960028424231656,843.0,0.7186250757116899,8448.0,0.42941421006069214,0.28766983348656655,0.3769029575481188,0.23076923076923078,0.31865875297412727,0.7692307692307693,0.7123301665134334,20919.0,2810.0
test,model52,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.48361702928554134,0.09524765393686957,1022.0,0.3390256510811244,36058.0,0.6059886996536785,0.7031454144809969,0.16994985673352433,0.21212121212121213,0.05234441148729708,0.7878787878787878,0.2968545855190031,15223.0,3796.0
train,model52,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7446522651925724,0.3179421221864952,1181.0,0.803634161114476,5303.0,0.43029542961390826,0.18057683794735588,0.4326216310815541,0.32329592116068984,0.36678352066679626,0.6767040788393102,0.8194231620526441,24064.0,2472.0
test,model53,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.4775352690897382,0.10528488852188274,228.0,0.30062924472807,39006.0,0.6172937916560284,0.7606325929681559,0.18961457429669107,0.047322540473225407,0.129295647624675,0.9526774595267746,0.23936740703184414,12275.0,4590.0
train,model53,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.5549210340868376,0.15000424700586087,121.0,0.39021804966686857,20014.0,0.5840880648552371,0.6815132631865699,0.25971543071436454,0.03312346016972351,0.19789164140870802,0.9668765398302764,0.31848673681343004,9353.0,3532.0
test,model54,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.5834971858673965,0.12029231442960368,423.0,0.41952619476283,32141.0,0.5625307167842312,0.6267623486281468,0.21255501281617256,0.08779576587795766,0.16782285895794996,0.9122042341220423,0.3732376513718531,19140.0,4395.0
train,model54,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.4891550764050185,0.1389287515029283,71.0,0.32549969715324045,22201.0,0.6149123573542254,0.75598460857425,0.24337545862209542,0.019436079934300576,0.17028577222333507,0.9805639200656995,0.24401539142575,7166.0,3582.0
test,model55,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7210583742070505,0.23515242754986826,1694.0,0.7886771600206778,10161.0,0.449214093607165,0.19814356194301982,0.34513616527647345,0.3515981735159817,0.2967560979742816,0.6484018264840182,0.8018564380569801,41120.0,3124.0
train,model55,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7438885720026165,0.29014433919711324,1080.0,0.7766505148394912,6295.0,0.4273051608263846,0.21435625021282392,0.4109895375768709,0.2956474130851355,0.3467832150618341,0.7043525869148645,0.7856437497871761,23072.0,2573.0
test,model56,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6850196028404998,0.1512592647221505,716.0,0.5769443305584769,23017.0,0.4862113990942777,0.4488407012343753,0.25688073394495414,0.14860938148609382,0.22570717039176152,0.8513906185139062,0.5511592987656247,28264.0,4102.0
train,model56,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6718505134374336,0.1834257784612005,313.0,0.5402180496668686,14869.0,0.506712651985577,0.506316613886335,0.30555301436282134,0.0856830002737476,0.2573238038044014,0.9143169997262524,0.493683386113665,14498.0,3340.0
test,model57,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7219985917434782,0.23564818298096457,1686.0,0.7888554163175814,10159.0,0.4483980744026724,0.19810456114350344,0.34590535093047653,0.34993773349937735,0.29782979160299206,0.6500622665006227,0.8018954388564966,41122.0,3132.0
train,model57,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7442495753143887,0.2946397694524496,1097.0,0.781465778316172,6119.0,0.42749725595467913,0.20836312868185378,0.41466580142764436,0.3003011223651793,0.35018163050325085,0.6996988776348207,0.7916368713181462,23248.0,2556.0
test,model58,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.5330649327275574,0.10900194692079107,563.0,0.3699709442236047,34781.0,0.5866157347967003,0.6782434039897818,0.1940529940256305,0.11685346616853466,0.12479577508605083,0.8831465338314654,0.3217565960102182,16500.0,4255.0
train,model58,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6681559963068011,0.18185275740287965,306.0,0.5347062386432465,15058.0,0.5096811322214436,0.5127524091667518,0.3034726629794179,0.08376676704078839,0.2548063259695689,0.9162332329592116,0.4872475908332482,14309.0,3347.0
test,model59,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.5820548737324025,0.11307344389403402,1668.0,0.5298311912868322,24708.0,0.544654808950115,0.48181587722548314,0.1928020565552699,0.34620174346201743,0.09637859504802876,0.6537982565379825,0.5181841227745169,26573.0,3150.0
train,model59,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7431258877438489,0.3396600566572238,1255.0,0.8208055723803755,4662.0,0.4350044568373612,0.15874961691694758,0.44768038831326423,0.3435532439091158,0.3807720634603655,0.6564467560908842,0.8412503830830524,24705.0,2398.0
test,model6,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7011360336307988,0.16797948342187213,1150.0,0.6556444856414553,18168.0,0.4621617550231103,0.35428326280688754,0.27523073459893443,0.23868825238688252,0.23390376254842488,0.7613117476131175,0.6457167371931125,33113.0,3668.0
train,model6,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7271534658703117,0.22336769759450173,663.0,0.6650817686250757,10396.0,0.44599153811986636,0.3540027922498042,0.35095956335465694,0.18149466192170818,0.29676516607768716,0.8185053380782918,0.6459972077501958,18971.0,2990.0
test,model60,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.5081989612790161,0.10809120646526843,324.0,0.3332144958020642,37082.0,0.6025919156573257,0.7231138238333886,0.19373194809673666,0.06724782067247821,0.1341012617822371,0.9327521793275217,0.27688617616661143,14199.0,4494.0
train,model60,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.654977498108424,0.17665218983831302,277.0,0.5150817686250757,15735.0,0.5201656245341063,0.5358054959648585,0.29660868037251803,0.0758280865042431,0.24672129553029418,0.9241719134957569,0.4641945040351415,13632.0,3376.0
test,model61,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.4480034999620318,0.10259301014656144,177.0,0.2731956006345924,40596.0,0.6294800215874485,0.7916382285836859,0.18543602037758466,0.036737235367372355,0.12169961928315357,0.9632627646326276,0.20836177141631404,10685.0,4641.0
train,model61,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.5372698687042881,0.14673059436223856,103.0,0.37168382798304056,20644.0,0.5930982880292667,0.7029659141212926,0.25496462814665855,0.028196003284971256,0.19055029140790616,0.9718039967150287,0.2970340858787074,8723.0,3550.0
test,model62,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.577186492082594,0.16960918752142612,2839.0,0.7766805112390596,9689.0,0.5562368580059555,0.18893937325715177,0.24008249423753486,0.5892486508924865,0.15312827028952736,0.4107513491075135,0.8110606267428482,41592.0,1979.0
train,model62,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.5970465881371011,0.9089645587213343,2345.0,0.925015142337977,131.0,0.5665481584702431,0.00446078932134709,0.5137470542026709,0.6419381330413358,0.543281444056004,0.3580618669586641,0.9955392106786529,29236.0,1308.0
test,model63,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.5840096520050202,0.11376298479565795,1653.0,0.5310255084760869,24656.0,0.5434430612210193,0.480801856438057,0.19393976531143722,0.34308841843088417,0.09869252643204145,0.6569115815691158,0.519198143561943,26625.0,3165.0
train,model63,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7406398047957906,0.3465884079236977,1291.0,0.8260448213204119,4453.0,0.43849997981575617,0.15163278509892056,0.45128009170806266,0.3534081576786203,0.38361792456438,0.6465918423213797,0.8483672149010795,24914.0,2362.0
test,model64,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.15458324385996752,0.08663271452822956,72.0,0.10677552184530918,50037.0,0.6985184081447171,0.9757415027008054,0.1592590728343484,0.014943960149439602,0.017243366916364116,0.9850560398505604,0.024258497299194635,1244.0,4746.0
train,model64,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.4443692779786605,0.13316610719687189,43.0,0.287038158691702,23499.0,0.6325624298122133,0.8001838798651547,0.23470515571159223,0.011771147002463728,0.1538612043289445,0.9882288529975363,0.19981612013484523,5868.0,3610.0
test,model65,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.1454426017282138,0.08642379886030549,71.0,0.10424428242927682,50180.0,0.6995144804672945,0.9785300598662272,0.15890869528830862,0.01473640514736405,0.013191616463750434,0.9852635948526359,0.021469940133772743,1101.0,4747.0
train,model65,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.4158425877680733,0.12989949748743718,34.0,0.264839491217444,24241.0,0.6424573164585569,0.8254503354104947,0.22968298797321737,0.0093074185600876,0.14274480454932065,0.9906925814399123,0.17454966458950522,5126.0,3619.0
test,model66,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.44796983231568976,0.10256013441811107,179.0,0.2732134262642828,40593.0,0.6294644985597766,0.7915797273844114,0.18537462537462537,0.037152345371523454,0.12142551475200632,0.9628476546284765,0.20842027261558863,10688.0,4639.0
train,model66,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.5348892299286213,0.1463052969766867,101.0,0.3692610539067232,20726.0,0.59426405322323,0.7057581639254946,0.2543410547420429,0.02764850807555434,0.18953614764827925,0.9723514919244457,0.2942418360745054,8641.0,3552.0
test,model67,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.5993316646091916,0.12012899758129535,1689.0,0.5613647302090946,22918.0,0.5329153828484202,0.446910161658314,0.20275392839786166,0.350560398505604,0.11378480170810032,0.6494396014943961,0.553089838341686,28363.0,3129.0
train,model67,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7317361454590183,0.3768311163495538,1415.0,0.8450635978195034,3701.0,0.4512973580178754,0.12602581128477544,0.46663886572143454,0.3873528606624692,0.3974264396680911,0.6126471393375308,0.8739741887152246,25666.0,2238.0
test,model68,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.40033768792084684,0.0988920890533353,114.0,0.23390791279701956,42863.0,0.6465989760039704,0.8358456348355141,0.1795933950558366,0.023661270236612703,0.10961962599593343,0.9763387297633873,0.16415436516448587,8418.0,4704.0
train,model68,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.4547064314471338,0.1344418760718813,47.0,0.2954875832828589,23216.0,0.6287495145003695,0.7905472128579698,0.23665299425758818,0.012866137421297564,0.15792005408452414,0.9871338625787024,0.20945278714203017,6151.0,3606.0
test,model69,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6214048419471612,0.35572139303482586,2816.0,0.8851672935346441,3626.0,0.5425571048571355,0.07070844952321523,0.38330461420639483,0.5844748858447488,0.3215895204277051,0.4155251141552511,0.9292915504767848,47655.0,2002.0
train,model69,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6178792780825734,0.8346176644931832,2245.0,0.9235614778921866,279.0,0.5543630585652592,0.009500459699662888,0.5273408239700375,0.61456337257049,0.5355625577589547,0.38543662742951,0.9904995403003372,29088.0,1408.0
test,model7,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6797084167363528,0.2182034032449545,2061.0,0.7871798071266868,9878.0,0.48432423817230336,0.19262494881145065,0.31593422334269183,0.4277708592777086,0.2546186264975157,0.5722291407222914,0.8073750511885494,41403.0,2757.0
train,model7,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7244614012870613,0.42917847025495753,1532.0,0.8681708055723804,2821.0,0.46381143698178556,0.09606020362992475,0.49354275741710296,0.4193813304133589,0.42605567858900756,0.5806186695866411,0.9039397963700753,26546.0,2121.0
test,model70,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.48008318348888696,0.09642936131521392,894.0,0.32863330897163945,36769.0,0.6085354532972913,0.7170101987090736,0.17244182725055482,0.1855541718555417,0.061168049857154495,0.8144458281444583,0.2829898012909265,14512.0,3924.0
train,model70,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7093724187946604,0.20511478840996794,517.0,0.6162931556632344,12153.0,0.4676342097436004,0.413831852078864,0.3311160384331116,0.1415275116342732,0.27970976179954254,0.8584724883657268,0.5861681479211359,17214.0,3136.0
test,model8,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7026023728238241,0.18577981651376146,1497.0,0.7138629922101998,14555.0,0.45871094393368295,0.28382831848052886,0.29267647836432537,0.3107098381070984,0.24381705033042292,0.6892901618929016,0.7161716815194712,36726.0,3321.0
train,model8,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.7472011938302825,0.28056641656979814,998.0,0.7635978195033313,6808.0,0.42326293322946984,0.23182483740252666,0.40484903934126254,0.2732001094990419,0.34337093227139964,0.7267998905009582,0.7681751625974733,22559.0,2655.0
test,model9,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6120223066746796,0.1937533086289042,2622.0,0.7903705948412628,9138.0,0.5350889551072074,0.1781946529903863,0.2719167904903418,0.5442092154420921,0.19371540182090563,0.45579078455790784,0.8218053470096137,42143.0,2196.0
train,model9,ibea,4,Gerrithub_Libreoffice,Gerrithub,Libreoffice,0.6608650376231682,0.723479804704838,2023.0,0.9198667474258025,623.0,0.5264017415817919,0.02121428814655906,0.551981036234338,0.5537914043252121,0.5287064019022152,0.4462085956747878,0.978785711853441,28744.0,1630.0
test,best_model_performance,ibea,0,Libreoffice_Eclipse,Libreoffice,Eclipse,0.06400718428634251,0.15391614754672078,4.0,0.156841205907482,48352.0,0.7056561914302277,0.9959012172766781,0.2667556256444471,4.5454545454545455E-4,0.022115590207914385,0.9995454545454545,0.004098782723321868,199.0,8796.0
